2024-10-14 14:09:12,475 - INFO - Starting Price Differential Analysis
2024-10-14 14:09:12,483 - INFO - Loaded 17816 records from the JSON file
2024-10-14 14:41:36,832 - DEBUG - Pearson correlation between conflict intensities: 0.23959108536084145
2024-10-14 14:41:36,832 - DEBUG - Calculated distance: 2.280743040185366
2024-10-14 14:41:36,832 - DEBUG - Returning analysis result for sana'a, abyan, exchange rate (unofficial)
2024-10-14 14:41:36,832 - DEBUG - Found 47 common dates for sana'a and abyan on fuel (diesel)
2024-10-14 14:41:36,832 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:41:36,832 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:41:36,832 - DEBUG - Running stationarity tests
2024-10-14 14:41:36,832 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:41:36,832 - DEBUG - Pearson correlation between conflict intensities: 0.26655091175886125
2024-10-14 14:41:36,834 - DEBUG - Calculated distance: 2.4993250237775495
2024-10-14 14:41:36,834 - DEBUG - Pearson correlation between conflict intensities: 0.23959108536084145
2024-10-14 14:41:36,834 - DEBUG - Returning analysis result for sana'a, aden, fuel (diesel)
2024-10-14 14:41:36,834 - DEBUG - Calculated distance: 2.280743040185366
2024-10-14 14:41:36,834 - DEBUG - Returning analysis result for sana'a, abyan, wheat flour
2024-10-14 14:41:36,834 - DEBUG - Found 44 common dates for sana'a and aden on beans (kidney red)
2024-10-14 14:41:36,834 - DEBUG - Found 47 common dates for sana'a and aden on fuel (gas)
2024-10-14 14:41:36,834 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:41:36,835 - DEBUG - Price_i length: 44, Price_j length: 44
2024-10-14 14:41:36,836 - DEBUG - Calculated valid price differentials: 44 pairs
2024-10-14 14:41:36,836 - DEBUG - Running stationarity tests
2024-10-14 14:41:36,836 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:41:36,837 - DEBUG - Pearson correlation between conflict intensities: 0.23959108536084145
2024-10-14 14:41:36,837 - DEBUG - Calculated distance: 2.280743040185366
2024-10-14 14:41:36,837 - DEBUG - Returning analysis result for sana'a, abyan, fuel (diesel)
2024-10-14 14:41:36,837 - DEBUG - Found 47 common dates for sana'a and abyan on fuel (gas)
2024-10-14 14:41:36,837 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:41:36,837 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:41:36,837 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:41:36,837 - DEBUG - Running stationarity tests
2024-10-14 14:41:36,837 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:41:36,838 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:41:36,838 - DEBUG - Running stationarity tests
2024-10-14 14:41:36,838 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:41:36,841 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:41:36,842 - DEBUG - Conflict_base length: 44, Conflict_other length: 44
2024-10-14 14:41:36,843 - DEBUG - Pearson correlation between conflict intensities: 0.23959108536084145
2024-10-14 14:41:36,843 - DEBUG - Calculated distance: 2.280743040185366
2024-10-14 14:41:36,843 - DEBUG - Returning analysis result for sana'a, abyan, fuel (gas)
2024-10-14 14:41:36,843 - DEBUG - Found 47 common dates for sana'a and abyan on fuel (petrol-gasoline)
2024-10-14 14:41:36,843 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:41:36,843 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:41:36,843 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:41:36,844 - DEBUG - Running stationarity tests
2024-10-14 14:41:36,844 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:41:36,844 - DEBUG - Pearson correlation between conflict intensities: 0.24884280416012344
2024-10-14 14:41:36,845 - DEBUG - Pearson correlation between conflict intensities: 0.26655091175886125
2024-10-14 14:41:36,845 - DEBUG - Calculated distance: 2.4993250237775495
2024-10-14 14:41:36,845 - DEBUG - Calculated distance: 2.4993250237775495
2024-10-14 14:41:36,846 - DEBUG - Returning analysis result for sana'a, aden, fuel (gas)
2024-10-14 14:41:36,846 - DEBUG - Returning analysis result for sana'a, aden, beans (kidney red)
2024-10-14 14:41:36,846 - DEBUG - Found 47 common dates for sana'a and aden on fuel (petrol-gasoline)
2024-10-14 14:41:36,847 - DEBUG - Found 47 common dates for sana'a and aden on beans (white)
2024-10-14 14:41:36,847 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:41:36,848 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:41:36,848 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:41:36,848 - DEBUG - Running stationarity tests
2024-10-14 14:41:36,848 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:41:36,848 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:41:36,849 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:41:36,849 - DEBUG - Running stationarity tests
2024-10-14 14:41:36,850 - DEBUG - Pearson correlation between conflict intensities: 0.23959108536084145
2024-10-14 14:41:36,850 - DEBUG - Calculated distance: 2.280743040185366
2024-10-14 14:41:36,850 - DEBUG - Returning analysis result for sana'a, abyan, fuel (petrol-gasoline)
2024-10-14 14:41:36,850 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:41:36,850 - DEBUG - Found 47 common dates for sana'a and abyan on lentils
2024-10-14 14:41:36,850 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:41:36,850 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:41:36,850 - DEBUG - Running stationarity tests
2024-10-14 14:41:36,850 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:41:36,851 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:41:36,851 - DEBUG - Pearson correlation between conflict intensities: 0.26655091175886125
2024-10-14 14:41:36,851 - DEBUG - Calculated distance: 2.4993250237775495
2024-10-14 14:41:36,851 - DEBUG - Returning analysis result for sana'a, aden, fuel (petrol-gasoline)
2024-10-14 14:41:36,851 - DEBUG - Found 47 common dates for sana'a and aden on lentils
2024-10-14 14:41:36,851 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:41:36,852 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:41:36,852 - DEBUG - Running stationarity tests
2024-10-14 14:41:36,852 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:41:36,853 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:41:36,854 - DEBUG - Pearson correlation between conflict intensities: 0.26655091175886125
2024-10-14 14:41:36,854 - DEBUG - Calculated distance: 2.4993250237775495
2024-10-14 14:41:36,854 - DEBUG - Returning analysis result for sana'a, aden, lentils
2024-10-14 14:41:36,854 - DEBUG - Found 46 common dates for sana'a and aden on milling cost (wheat)
2024-10-14 14:41:36,854 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:41:36,855 - DEBUG - Price_i length: 46, Price_j length: 46
2024-10-14 14:41:36,855 - DEBUG - Calculated valid price differentials: 46 pairs
2024-10-14 14:41:36,855 - DEBUG - Running stationarity tests
2024-10-14 14:41:36,855 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:41:36,856 - DEBUG - Pearson correlation between conflict intensities: 0.23959108536084145
2024-10-14 14:41:36,857 - DEBUG - Calculated distance: 2.280743040185366
2024-10-14 14:41:36,857 - DEBUG - Returning analysis result for sana'a, abyan, lentils
2024-10-14 14:41:36,858 - DEBUG - Found 47 common dates for sana'a and abyan on milling cost (wheat)
2024-10-14 14:41:36,858 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:41:36,858 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:41:36,858 - DEBUG - Running stationarity tests
2024-10-14 14:41:36,859 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:41:36,860 - DEBUG - Conflict_base length: 46, Conflict_other length: 46
2024-10-14 14:41:36,861 - DEBUG - Found 47 common dates for sana'a and aden on tomatoes
2024-10-14 14:41:36,861 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:41:36,861 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:41:36,861 - DEBUG - Running stationarity tests
2024-10-14 14:41:36,861 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:41:36,864 - DEBUG - Pearson correlation between conflict intensities: 0.2691212287724118
2024-10-14 14:41:36,864 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:41:36,864 - DEBUG - Calculated distance: 2.4993250237775495
2024-10-14 14:41:36,864 - DEBUG - Returning analysis result for sana'a, aden, milling cost (wheat)
2024-10-14 14:41:36,864 - DEBUG - Found 47 common dates for sana'a and aden on oil (vegetable)
2024-10-14 14:41:36,865 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:41:36,865 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:41:36,865 - DEBUG - Running stationarity tests
2024-10-14 14:41:36,866 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:41:36,866 - DEBUG - Pearson correlation between conflict intensities: 0.23959108536084145
2024-10-14 14:41:36,866 - DEBUG - Calculated distance: 2.280743040185366
2024-10-14 14:41:36,866 - DEBUG - Returning analysis result for sana'a, abyan, milling cost (wheat)
2024-10-14 14:41:36,866 - DEBUG - Found 47 common dates for sana'a and abyan on oil (vegetable)
2024-10-14 14:41:36,867 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:41:36,867 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:41:36,867 - DEBUG - Running stationarity tests
2024-10-14 14:41:36,867 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:41:36,868 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:41:36,870 - DEBUG - Pearson correlation between conflict intensities: 0.26655091175886125
2024-10-14 14:41:36,871 - DEBUG - Calculated distance: 2.4993250237775495
2024-10-14 14:41:36,871 - DEBUG - Returning analysis result for sana'a, aden, oil (vegetable)
2024-10-14 14:41:36,871 - DEBUG - Found 47 common dates for sana'a and aden on onions
2024-10-14 14:41:36,871 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:41:36,871 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:41:36,871 - DEBUG - Running stationarity tests
2024-10-14 14:41:36,871 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:41:36,871 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:41:36,872 - DEBUG - Pearson correlation between conflict intensities: 0.23959108536084145
2024-10-14 14:41:36,872 - DEBUG - Calculated distance: 2.280743040185366
2024-10-14 14:41:36,872 - DEBUG - Returning analysis result for sana'a, abyan, oil (vegetable)
2024-10-14 14:41:36,872 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:41:36,873 - DEBUG - Found 47 common dates for sana'a and abyan on onions
2024-10-14 14:41:36,874 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:41:36,874 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:41:36,874 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:41:36,874 - DEBUG - Running stationarity tests
2024-10-14 14:41:36,874 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:41:36,875 - DEBUG - Pearson correlation between conflict intensities: 0.26655091175886125
2024-10-14 14:41:36,875 - DEBUG - Calculated distance: 2.4993250237775495
2024-10-14 14:41:36,875 - DEBUG - Returning analysis result for sana'a, aden, tomatoes
2024-10-14 14:41:36,875 - DEBUG - Found 47 common dates for sana'a and aden on wheat
2024-10-14 14:41:36,875 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:41:36,875 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:41:36,875 - DEBUG - Running stationarity tests
2024-10-14 14:41:36,876 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:41:36,877 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:41:36,877 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:41:36,878 - DEBUG - Pearson correlation between conflict intensities: 0.23959108536084145
2024-10-14 14:41:36,878 - DEBUG - Pearson correlation between conflict intensities: 0.26655091175886125
2024-10-14 14:41:36,878 - DEBUG - Calculated distance: 2.280743040185366
2024-10-14 14:41:36,878 - DEBUG - Returning analysis result for sana'a, abyan, onions
2024-10-14 14:41:36,878 - DEBUG - Calculated distance: 2.4993250237775495
2024-10-14 14:41:36,879 - DEBUG - Returning analysis result for sana'a, aden, wheat
2024-10-14 14:41:36,879 - DEBUG - Found 47 common dates for sana'a and aden on wheat flour
2024-10-14 14:41:36,879 - DEBUG - Found 47 common dates for sana'a and al bayda on milling cost (wheat)
2024-10-14 14:41:36,879 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:41:36,879 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:41:36,879 - DEBUG - Running stationarity tests
2024-10-14 14:41:36,879 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:41:36,879 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:41:36,879 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:41:36,879 - DEBUG - Running stationarity tests
2024-10-14 14:41:36,878 - DEBUG - Pearson correlation between conflict intensities: 0.26655091175886125
2024-10-14 14:41:36,880 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:41:36,880 - DEBUG - Calculated distance: 2.4993250237775495
2024-10-14 14:41:36,880 - DEBUG - Returning analysis result for sana'a, aden, onions
2024-10-14 14:41:36,880 - DEBUG - Found 47 common dates for sana'a and aden on potatoes
2024-10-14 14:41:36,880 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:41:36,880 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:41:36,881 - DEBUG - Running stationarity tests
2024-10-14 14:41:36,881 - DEBUG - Found 47 common dates for sana'a and al dhale'e on beans (white)
2024-10-14 14:41:36,881 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:41:36,881 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:41:36,882 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:41:36,882 - DEBUG - Running stationarity tests
2024-10-14 14:41:36,882 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:41:36,882 - DEBUG - Pearson correlation between conflict intensities: 0.26655091175886125
2024-10-14 14:41:36,883 - DEBUG - Calculated distance: 2.4993250237775495
2024-10-14 14:41:36,883 - DEBUG - Returning analysis result for sana'a, aden, wheat flour
2024-10-14 14:41:36,883 - DEBUG - Found 44 common dates for sana'a and al bayda on beans (kidney red)
2024-10-14 14:41:36,883 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:41:36,883 - DEBUG - Price_i length: 44, Price_j length: 44
2024-10-14 14:41:36,883 - DEBUG - Calculated valid price differentials: 44 pairs
2024-10-14 14:41:36,883 - DEBUG - Running stationarity tests
2024-10-14 14:41:36,883 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:41:36,884 - DEBUG - Conflict_base length: 44, Conflict_other length: 44
2024-10-14 14:41:36,886 - DEBUG - Pearson correlation between conflict intensities: 0.0311580317750279
2024-10-14 14:41:36,886 - DEBUG - Calculated distance: 1.6569778337152246
2024-10-14 14:41:36,886 - DEBUG - Returning analysis result for sana'a, al bayda, beans (kidney red)
2024-10-14 14:41:36,887 - DEBUG - Found 47 common dates for sana'a and al bayda on beans (white)
2024-10-14 14:41:36,887 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:41:36,887 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:41:36,887 - DEBUG - Running stationarity tests
2024-10-14 14:41:36,887 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:41:36,887 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:41:36,887 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:41:36,887 - DEBUG - Pearson correlation between conflict intensities: 0.26655091175886125
2024-10-14 14:41:36,887 - DEBUG - Calculated distance: 2.4993250237775495
2024-10-14 14:41:36,887 - DEBUG - Pearson correlation between conflict intensities: 0.09876850563754136
2024-10-14 14:41:36,888 - DEBUG - Returning analysis result for sana'a, aden, potatoes
2024-10-14 14:41:36,888 - DEBUG - Found 47 common dates for sana'a and aden on rice (imported)
2024-10-14 14:41:36,888 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:41:36,888 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:41:36,888 - DEBUG - Calculated distance: 1.6569778337152246
2024-10-14 14:41:36,888 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:41:36,888 - DEBUG - Returning analysis result for sana'a, al bayda, milling cost (wheat)
2024-10-14 14:41:36,888 - DEBUG - Running stationarity tests
2024-10-14 14:41:36,889 - DEBUG - Found 47 common dates for sana'a and al bayda on oil (vegetable)
2024-10-14 14:41:36,889 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:41:36,889 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:41:36,889 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:41:36,889 - DEBUG - Running stationarity tests
2024-10-14 14:41:36,889 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:41:36,890 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:41:36,891 - DEBUG - Pearson correlation between conflict intensities: 0.1912465255389571
2024-10-14 14:41:36,891 - DEBUG - Calculated distance: 1.5435007506930536
2024-10-14 14:41:36,891 - DEBUG - Returning analysis result for sana'a, al dhale'e, beans (white)
2024-10-14 14:41:36,891 - DEBUG - Found 47 common dates for sana'a and al dhale'e on eggs
2024-10-14 14:41:36,891 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:41:36,891 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:41:36,891 - DEBUG - Running stationarity tests
2024-10-14 14:41:36,891 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:41:36,892 - DEBUG - Pearson correlation between conflict intensities: 0.09876850563754136
2024-10-14 14:41:36,892 - DEBUG - Calculated distance: 1.6569778337152246
2024-10-14 14:41:36,892 - DEBUG - Returning analysis result for sana'a, al bayda, beans (white)
2024-10-14 14:41:36,892 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:41:36,894 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:41:36,894 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:41:36,893 - DEBUG - Found 47 common dates for sana'a and al bayda on eggs
2024-10-14 14:41:36,895 - DEBUG - Pearson correlation between conflict intensities: 0.26655091175886125
